frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y
256,0,8.500,0.88,1,0.713829,0.028436,-0.699742,0.623133,0.033503,-0.781398,0.734,0.042
257,0,8.533,0.88,1,0.753944,0.023063,-0.656534,0.669621,0.032772,-0.741979,0.794,0.040
258,0,8.567,0.88,1,0.770481,0.044174,-0.635930,0.695034,0.050437,-0.717206,0.825,0.070
259,0,8.600,0.88,1,0.780545,0.049357,-0.623148,0.704895,0.054818,-0.707191,0.840,0.078
260,0,8.633,0.88,1,0.786926,0.056125,-0.614490,0.718462,0.059630,-0.693006,0.856,0.088
261,0,8.667,0.88,1,0.795339,0.079359,-0.600948,0.731356,0.081493,-0.677110,0.874,0.125
262,0,8.700,0.22,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
263,0,8.733,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
264,0,8.767,0.77,1,0.784175,0.102687,-0.611984,0.716851,0.102019,-0.689722,0.856,0.156
265,0,8.800,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
266,0,8.833,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
267,0,8.867,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
268,0,8.900,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
269,0,8.933,0.88,1,0.776836,0.082787,-0.624238,0.706474,0.084993,-0.702617,0.841,0.126
270,0,8.967,0.88,1,0.776655,0.102595,-0.621515,0.709655,0.103072,-0.696969,0.845,0.155
271,0,9.000,0.88,1,0.773028,0.093695,-0.627414,0.706405,0.089640,-0.702109,0.839,0.137
272,0,9.033,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
273,0,9.067,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
274,0,9.100,0.88,1,0.772212,0.087613,-0.629295,0.698362,0.085837,-0.710579,0.832,0.129
275,0,9.133,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
276,0,9.167,0.77,1,0.774410,0.095759,-0.625395,0.709212,0.085513,-0.699790,0.842,0.136
277,0,9.200,0.77,1,0.781880,0.073359,-0.619098,0.714876,0.060695,-0.696612,0.850,0.102
278,0,9.233,0.77,1,0.778001,0.073217,-0.623983,0.706679,0.059818,-0.705001,0.841,0.100
279,0,9.267,0.88,1,0.759041,0.066855,-0.647601,0.683225,0.053586,-0.728239,0.809,0.087
280,0,9.300,0.88,1,0.744798,0.063056,-0.664304,0.665106,0.045965,-0.745333,0.785,0.077
281,0,9.333,0.88,1,0.718726,0.071152,-0.691643,0.638984,0.050177,-0.767582,0.749,0.083
282,0,9.367,0.88,1,0.682893,0.081302,-0.725980,0.596523,0.060710,-0.800296,0.698,0.093
283,0,9.400,0.88,1,0.660503,0.069963,-0.747557,0.574511,0.047269,-0.817131,0.668,0.075
284,0,9.433,0.98,1,0.651665,0.083227,-0.753927,0.564815,0.058228,-0.823161,0.657,0.089
285,0,9.467,0.98,1,0.642502,0.092596,-0.760669,0.552172,0.066855,-0.831045,0.644,0.100
286,0,9.500,0.98,1,0.643289,0.097226,-0.759425,0.555178,0.070499,-0.828739,0.646,0.105
287,0,9.533,0.98,1,0.637677,0.100016,-0.763783,0.548752,0.074245,-0.832682,0.639,0.109
288,0,9.567,0.98,1,0.638682,0.096646,-0.763378,0.549769,0.071993,-0.832209,0.640,0.105
289,0,9.600,0.98,1,0.640874,0.088004,-0.762585,0.545746,0.064259,-0.835483,0.639,0.095
290,0,9.633,0.98,1,0.648297,0.096430,-0.755256,0.554170,0.074557,-0.829058,0.649,0.108
291,0,9.667,0.98,1,0.635230,0.103517,-0.765354,0.542175,0.082657,-0.836190,0.634,0.116
292,0,9.700,0.98,1,0.628583,0.085527,-0.773026,0.533627,0.063799,-0.843310,0.623,0.092
293,0,9.733,0.98,1,0.624355,0.088263,-0.776138,0.525441,0.067045,-0.848185,0.616,0.095
294,0,9.767,0.98,1,0.618362,0.082183,-0.781585,0.518326,0.062070,-0.852927,0.608,0.088
295,0,9.800,0.98,1,0.628863,0.083826,-0.772984,0.523856,0.065033,-0.849321,0.618,0.092
296,0,9.833,0.98,1,0.623338,0.090853,-0.776656,0.519323,0.073860,-0.851380,0.612,0.101
297,0,9.867,0.98,1,0.631823,0.080862,-0.770884,0.524603,0.065036,-0.848859,0.620,0.090
298,0,9.900,0.98,1,0.635195,0.077610,-0.768442,0.530627,0.063622,-0.845215,0.626,0.087
299,0,9.933,0.98,1,0.642818,0.078398,-0.761997,0.538927,0.065491,-0.839803,0.636,0.090
300,0,9.967,0.98,1,0.644630,0.075209,-0.760787,0.540165,0.063960,-0.839125,0.637,0.087
301,0,10.000,0.98,1,0.642988,0.081476,-0.761530,0.538482,0.070768,-0.839660,0.636,0.095
302,0,10.033,0.98,1,0.642697,0.086652,-0.761204,0.537335,0.076723,-0.839872,0.635,0.102
303,0,10.067,0.98,1,0.640910,0.084370,-0.762965,0.536381,0.074027,-0.840723,0.633,0.098
304,0,10.100,0.98,1,0.645508,0.079704,-0.759584,0.538545,0.070374,-0.839653,0.637,0.094
305,0,10.133,0.98,1,0.647344,0.079370,-0.758054,0.538845,0.069173,-0.839560,0.639,0.093
306,0,10.167,0.98,1,0.650729,0.074932,-0.755603,0.543382,0.065773,-0.836905,0.643,0.088
307,0,10.200,0.98,1,0.651865,0.072402,-0.754871,0.542517,0.064205,-0.837587,0.644,0.086
308,0,10.233,0.98,1,0.650619,0.071591,-0.756022,0.541841,0.064245,-0.838022,0.642,0.085
309,0,10.267,0.98,1,0.654001,0.074183,-0.752847,0.544644,0.067261,-0.835965,0.646,0.089
310,0,10.300,0.98,1,0.654037,0.071271,-0.753097,0.546758,0.065517,-0.834724,0.647,0.086
311,0,10.333,0.98,1,0.659095,0.078442,-0.747957,0.553155,0.072799,-0.829891,0.655,0.096
312,0,10.367,0.98,1,0.659089,0.072715,-0.748541,0.550490,0.068678,-0.832012,0.653,0.089
313,0,10.400,0.98,1,0.652957,0.075631,-0.753609,0.546891,0.070051,-0.834268,0.647,0.091
314,0,10.433,0.98,1,0.654014,0.082398,-0.751982,0.545273,0.078649,-0.834561,0.647,0.101
315,0,10.467,0.98,1,0.655768,0.073786,-0.751348,0.550365,0.070202,-0.831968,0.651,0.091
316,0,10.500,0.98,1,0.663801,0.069142,-0.744706,0.552204,0.066279,-0.831070,0.657,0.086
317,0,10.533,0.98,1,0.662579,0.070884,-0.745630,0.554086,0.068934,-0.829600,0.658,0.089
318,0,10.567,0.98,1,0.662553,0.072654,-0.745483,0.553180,0.069576,-0.830151,0.657,0.090
319,0,10.600,0.98,1,0.667139,0.071422,-0.741502,0.560786,0.068248,-0.825143,0.665,0.089
320,0,10.633,0.98,1,0.664738,0.072498,-0.743551,0.559601,0.069522,-0.825841,0.663,0.090
321,0,10.667,0.98,1,0.668399,0.074343,-0.740078,0.559641,0.072513,-0.825557,0.665,0.094
322,0,10.700,0.98,1,0.668547,0.077770,-0.739592,0.560518,0.075811,-0.824665,0.666,0.098
323,0,10.733,0.98,1,0.670722,0.082270,-0.737132,0.562160,0.079858,-0.823164,0.669,0.104
324,0,10.767,0.98,1,0.664689,0.075402,-0.743306,0.559059,0.072960,-0.825912,0.662,0.094
325,0,10.800,0.98,1,0.656733,0.083396,-0.749497,0.551089,0.079905,-0.830612,0.653,0.103
326,0,10.833,0.98,1,0.662602,0.081769,-0.744495,0.558121,0.077867,-0.826098,0.661,0.101
327,0,10.867,0.98,1,0.667420,0.069068,-0.741471,0.557740,0.065795,-0.827404,0.663,0.086
328,0,10.900,0.98,1,0.664255,0.081891,-0.743007,0.559262,0.079571,-0.825164,0.663,0.103
329,0,10.933,0.98,1,0.666807,0.088725,-0.739930,0.559163,0.085859,-0.824600,0.665,0.111
330,0,10.967,0.98,1,0.667353,0.087690,-0.739561,0.558411,0.083238,-0.825378,0.664,0.109
331,0,11.000,0.98,1,0.668481,0.098990,-0.737112,0.559666,0.093441,-0.823434,0.667,0.123
332,0,11.033,0.88,1,0.668071,0.088749,-0.738786,0.560659,0.082211,-0.823956,0.666,0.109
333,0,11.067,0.88,1,0.671685,0.084637,-0.735986,0.564923,0.079165,-0.821338,0.671,0.105
334,0,11.100,0.88,1,0.674186,0.087893,-0.733313,0.567149,0.081222,-0.819601,0.674,0.108
335,0,11.133,0.88,1,0.677012,0.084221,-0.731137,0.570365,0.077994,-0.817680,0.678,0.104
336,0,11.167,0.88,1,0.675194,0.081766,-0.733094,0.568140,0.076387,-0.819379,0.675,0.102
337,0,11.200,0.88,1,0.674426,0.085372,-0.733390,0.570358,0.079717,-0.817519,0.676,0.106
338,0,11.233,0.88,1,0.684228,0.075447,-0.725355,0.577214,0.070448,-0.813548,0.687,0.095
339,0,11.267,0.88,1,0.682236,0.080464,-0.726691,0.578042,0.075507,-0.812506,0.686,0.101
340,0,11.300,0.88,1,0.678770,0.080462,-0.729930,0.576789,0.075575,-0.813390,0.683,0.101
341,0,11.333,0.88,1,0.688608,0.071759,-0.721574,0.586102,0.066397,-0.807512,0.695,0.090
342,0,11.367,0.88,1,0.689361,0.073932,-0.720636,0.587677,0.068717,-0.806172,0.697,0.093
343,0,11.400,0.88,1,0.689645,0.079269,-0.719796,0.585694,0.074127,-0.807135,0.696,0.100
344,0,11.433,0.88,1,0.693029,0.068944,-0.717605,0.589044,0.064057,-0.805558,0.700,0.087
345,0,11.467,0.88,1,0.695375,0.078041,-0.714398,0.595411,0.072206,-0.800170,0.706,0.099
346,0,11.500,0.88,1,0.694032,0.077475,-0.715763,0.594429,0.070960,-0.801011,0.704,0.098
347,0,11.533,0.88,1,0.695284,0.060467,-0.716187,0.594227,0.053841,-0.802493,0.704,0.075
348,0,11.567,0.88,1,0.699829,0.074652,-0.710399,0.597069,0.068176,-0.799288,0.710,0.094
349,0,11.600,0.88,1,0.700636,0.072715,-0.709804,0.598606,0.066620,-0.798269,0.711,0.092
350,0,11.633,0.88,1,0.703007,0.072902,-0.707436,0.604651,0.066431,-0.793715,0.717,0.093
351,0,11.667,0.88,1,0.707648,0.077808,-0.702268,0.610640,0.070449,-0.788769,0.724,0.099
352,0,11.700,0.88,1,0.707332,0.068387,-0.703566,0.607713,0.062325,-0.791708,0.721,0.087
353,0,11.733,0.88,1,0.711208,0.065811,-0.699895,0.612399,0.057871,-0.788428,0.727,0.083
354,0,11.767,0.88,1,0.711735,0.067302,-0.699217,0.614938,0.058586,-0.786396,0.729,0.085
355,0,11.800,0.88,1,0.713219,0.067616,-0.697673,0.615445,0.058945,-0.785973,0.730,0.085
356,0,11.833,0.88,1,0.712706,0.067638,-0.698194,0.612582,0.059612,-0.788156,0.728,0.085
357,0,11.867,0.88,1,0.714885,0.074600,-0.695251,0.615757,0.065813,-0.785183,0.732,0.095
358,0,11.900,0.88,1,0.709934,0.069134,-0.700867,0.614455,0.062837,-0.786445,0.728,0.088
359,0,11.933,0.88,1,0.711643,0.066104,-0.699424,0.613809,0.060811,-0.787109,0.728,0.085
360,0,11.967,0.88,1,0.712550,0.065959,-0.698514,0.612269,0.061574,-0.788248,0.728,0.086
361,0,12.000,0.88,1,0.715461,0.066467,-0.695484,0.617764,0.062038,-0.783913,0.733,0.087
362,0,12.033,0.88,1,0.713567,0.072153,-0.696862,0.616665,0.068088,-0.784275,0.732,0.094
363,0,12.067,0.88,1,0.712048,0.076593,-0.697940,0.615575,0.072133,-0.784770,0.730,0.100
364,0,12.100,0.88,1,0.713798,0.073728,-0.696461,0.616258,0.069073,-0.784509,0.732,0.096
365,0,12.133,0.88,1,0.714995,0.076423,-0.694940,0.619356,0.069480,-0.782030,0.735,0.098
366,0,12.167,0.88,1,0.708318,0.063804,-0.703004,0.612097,0.061229,-0.788409,0.725,0.084
367,0,12.200,0.88,1,0.715186,0.070487,-0.695371,0.621270,0.065853,-0.780825,0.736,0.092
368,0,12.233,0.77,1,0.722909,0.059707,-0.688358,0.632472,0.050455,-0.772938,0.748,0.075
369,0,12.267,0.77,1,0.732539,0.043661,-0.679323,0.649421,0.029578,-0.759854,0.765,0.051
370,0,12.300,0.77,1,0.735357,0.044299,-0.676230,0.649202,0.029470,-0.760045,0.767,0.051
371,0,12.333,0.77,1,0.737040,0.043994,-0.674415,0.649236,0.029225,-0.760026,0.768,0.051
372,0,12.367,0.88,1,0.735919,0.044892,-0.675579,0.649572,0.030928,-0.759670,0.768,0.053
373,0,12.400,0.77,1,0.736824,0.048367,-0.674352,0.648186,0.033942,-0.760725,0.768,0.057
374,0,12.433,0.77,1,0.734864,0.050826,-0.676307,0.650007,0.036864,-0.759033,0.768,0.061
375,0,12.467,0.77,1,0.733520,0.056516,-0.677314,0.645900,0.043483,-0.762182,0.764,0.069
376,0,12.500,0.77,1,0.732912,0.056276,-0.677992,0.647101,0.043129,-0.761183,0.764,0.069
377,0,12.533,0.77,1,0.732344,0.058108,-0.678451,0.647597,0.045055,-0.760650,0.764,0.072
378,0,12.567,0.77,1,0.728841,0.053775,-0.682568,0.644418,0.040930,-0.763577,0.760,0.065
379,0,12.600,0.88,1,0.726507,0.054748,-0.684974,0.642270,0.041992,-0.765327,0.756,0.067
380,0,12.633,0.88,1,0.698724,0.067182,-0.712230,0.601222,0.065818,-0.796367,0.711,0.088
381,0,12.667,0.88,1,0.709819,0.075079,-0.700371,0.613473,0.069492,-0.786653,0.727,0.097
382,0,12.700,0.88,1,0.713615,0.081611,-0.695769,0.620906,0.073900,-0.780393,0.735,0.105
383,0,12.733,0.88,1,0.712328,0.083681,-0.696840,0.620850,0.075596,-0.780276,0.734,0.107
384,0,12.767,0.88,1,0.714262,0.082527,-0.694995,0.620730,0.074395,-0.780487,0.735,0.106
385,0,12.800,0.88,1,0.716735,0.079037,-0.692852,0.622409,0.070256,-0.779532,0.738,0.101
386,0,12.833,0.88,1,0.715326,0.075763,-0.694672,0.621105,0.064773,-0.781046,0.736,0.095
387,0,12.867,0.98,1,0.713217,0.075125,-0.696906,0.620281,0.064735,-0.781704,0.734,0.094
388,0,12.900,0.98,1,0.715703,0.070589,-0.694828,0.620015,0.060189,-0.782278,0.735,0.088
389,0,12.933,0.88,1,0.713408,0.074376,-0.696791,0.614944,0.065106,-0.785878,0.731,0.094
390,0,12.967,0.98,1,0.708406,0.074169,-0.701898,0.615981,0.064550,-0.785112,0.728,0.093
391,0,13.000,0.88,1,0.709262,0.071035,-0.701357,0.612609,0.060866,-0.788039,0.726,0.088
392,0,13.033,0.98,1,0.707468,0.079884,-0.702216,0.610380,0.070277,-0.788985,0.724,0.100
393,0,13.067,0.88,1,0.702955,0.077413,-0.707009,0.606584,0.067242,-0.792171,0.718,0.096
394,0,13.100,0.88,1,0.704572,0.078346,-0.705294,0.608649,0.068556,-0.790472,0.721,0.098
395,0,13.133,0.88,1,0.703589,0.080054,-0.706083,0.607541,0.070223,-0.791178,0.719,0.100
396,0,13.167,0.98,1,0.702628,0.081918,-0.706827,0.607959,0.071533,-0.790739,0.719,0.102
397,0,13.200,0.98,1,0.703337,0.084544,-0.705811,0.606254,0.073879,-0.791832,0.719,0.105
398,0,13.233,0.98,1,0.707074,0.078865,-0.702728,0.611816,0.067863,-0.788084,0.724,0.098
399,0,13.267,0.88,1,0.704466,0.080829,-0.705120,0.605024,0.071893,-0.792955,0.718,0.102
400,0,13.300,0.88,1,0.707557,0.078096,-0.702327,0.608636,0.070215,-0.790336,0.723,0.099
401,0,13.333,0.88,1,0.706485,0.071879,-0.704069,0.607235,0.062977,-0.792022,0.721,0.090
402,0,13.367,0.88,1,0.699969,0.072393,-0.710495,0.600969,0.065214,-0.796607,0.712,0.091
403,0,13.400,0.88,1,0.697003,0.083378,-0.712204,0.599572,0.079985,-0.796314,0.710,0.108
404,0,13.433,0.98,1,0.704078,0.096408,-0.703548,0.607714,0.092730,-0.788723,0.721,0.126
405,0,13.467,0.88,1,0.702220,0.107293,-0.703829,0.606631,0.101601,-0.788464,0.720,0.139
406,0,13.500,0.88,1,0.700096,0.115274,-0.704682,0.606236,0.109720,-0.787680,0.719,0.150
407,0,13.533,0.82,1,0.704807,0.108742,-0.701015,0.604100,0.112643,-0.788907,0.721,0.148
408,0,13.567,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
409,0,13.600,0.38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
410,0,13.633,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
411,0,13.667,0.38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
412,0,13.700,0.98,1,0.875484,0.082415,-0.476168,0.840627,0.072089,-0.536795,1.038,0.151
413,0,13.733,0.98,1,0.872700,0.096319,-0.478661,0.842702,0.089740,-0.530848,1.039,0.182
414,0,13.767,0.47,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
415,0,13.800,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
416,0,13.833,0.47,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
417,0,13.867,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
418,0,13.900,0.98,1,0.870995,0.152347,-0.467073,0.846617,0.158614,-0.508016,1.054,0.309
419,0,13.933,0.98,1,0.872929,0.132469,-0.469518,0.847863,0.138549,-0.511794,1.053,0.269
420,0,13.967,0.98,1,0.870754,0.128017,-0.474763,0.848082,0.141020,-0.510754,1.050,0.266
421,0,14.000,0.98,1,0.877010,0.110707,-0.467543,0.850879,0.127761,-0.509590,1.056,0.239
422,0,14.033,0.98,1,0.877361,0.096080,-0.470113,0.855396,0.115780,-0.504869,1.058,0.214
423,0,14.067,0.98,1,0.881130,0.074113,-0.467029,0.859066,0.095522,-0.502873,1.062,0.173
424,0,14.100,0.98,1,0.880771,0.056245,-0.470190,0.858483,0.078703,-0.506767,1.059,0.137
425,0,14.133,0.98,1,0.881400,0.042187,-0.470483,0.862243,0.063531,-0.502494,1.062,0.108
426,0,14.167,0.98,1,0.881676,0.030379,-0.470877,0.864165,0.052172,-0.500497,1.063,0.085
427,0,14.200,0.98,1,0.884597,0.025791,-0.465643,0.860558,0.051323,-0.506761,1.062,0.079
428,0,14.233,0.98,1,0.879784,0.021167,-0.474902,0.865997,0.048998,-0.497643,1.063,0.072
429,0,14.267,0.98,1,0.883748,0.013659,-0.467764,0.867001,0.042880,-0.496458,1.067,0.059
430,0,14.300,0.98,1,0.883491,0.012535,-0.468280,0.865442,0.042879,-0.499170,1.066,0.057
431,0,14.333,0.98,1,0.881180,0.011172,-0.472650,0.862840,0.044318,-0.503530,1.061,0.057
432,0,14.367,0.98,1,0.884689,0.010490,-0.466063,0.868843,0.041759,-0.493324,1.070,0.054
433,0,14.400,0.98,1,0.879583,0.005038,-0.475718,0.866505,0.032812,-0.498088,1.062,0.039
434,0,14.433,0.98,1,0.879283,-0.008178,-0.476230,0.873848,0.017674,-0.485877,1.069,0.010
435,0,14.467,0.98,1,0.879384,-0.021038,-0.475648,0.872420,0.003672,-0.488744,1.068,-0.018
436,0,14.500,0.98,1,0.879558,-0.031586,-0.474742,0.870506,-0.008510,-0.492084,1.066,-0.041
437,0,14.533,0.98,1,0.881682,-0.040439,-0.470107,0.874923,-0.016663,-0.483976,1.073,-0.060
438,0,14.567,0.98,1,0.879633,-0.040559,-0.473920,0.878986,-0.018968,-0.476471,1.075,-0.063
439,0,14.600,0.98,1,0.885509,-0.035689,-0.463249,0.877243,-0.011274,-0.479913,1.080,-0.050
440,0,14.633,0.98,1,0.883276,-0.019148,-0.468462,0.877916,0.003224,-0.478804,1.077,-0.017
441,0,14.667,0.98,1,0.886311,-0.010768,-0.462965,0.881383,0.010399,-0.472289,1.084,-0.000
442,0,14.700,0.98,1,0.884615,0.006974,-0.466271,0.877050,0.030558,-0.479427,1.078,0.040
443,0,14.733,0.98,1,0.882284,0.019032,-0.470332,0.877905,0.036061,-0.477476,1.077,0.058
444,0,14.767,0.98,1,0.879902,0.025136,-0.474490,0.877526,0.039094,-0.477933,1.074,0.067
445,0,14.800,0.98,1,0.882085,0.018084,-0.470743,0.874846,0.030548,-0.483437,1.073,0.051
446,0,14.833,0.98,1,0.880137,0.012935,-0.474544,0.872651,0.022705,-0.487816,1.069,0.037
447,0,14.867,0.98,1,0.886719,-0.012275,-0.462146,0.872091,-0.009028,-0.489260,1.075,-0.022
448,0,14.900,0.98,1,0.888298,-0.020408,-0.458813,0.866858,-0.016379,-0.498286,1.072,-0.038
449,0,14.933,0.98,1,0.879057,-0.032227,-0.475625,0.854611,-0.031952,-0.518285,1.050,-0.064
450,0,14.967,0.98,1,0.876138,-0.047982,-0.479666,0.850334,-0.052267,-0.523641,1.044,-0.100
451,0,15.000,0.98,1,0.875935,-0.063324,-0.478255,0.839617,-0.066495,-0.539094,1.036,-0.127
452,0,15.033,0.98,1,0.871622,-0.085134,-0.482730,0.831432,-0.091831,-0.547986,1.027,-0.170
453,0,15.067,0.98,1,0.861417,-0.098460,-0.498264,0.819078,-0.110086,-0.563020,1.008,-0.194
454,0,15.100,0.98,1,0.858880,-0.117933,-0.498415,0.808966,-0.132396,-0.572752,1.000,-0.230
455,0,15.133,0.98,1,0.847251,-0.134844,-0.513793,0.794692,-0.150128,-0.588155,0.980,-0.253
456,0,15.167,0.98,1,0.835885,-0.151567,-0.527565,0.781362,-0.169718,-0.600558,0.962,-0.277
457,0,15.200,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
458,0,15.233,0.47,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
459,0,15.267,0.47,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
460,0,15.300,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
461,0,15.333,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
462,0,15.367,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
463,0,15.400,0.88,1,0.766094,-0.100752,-0.634783,0.685605,-0.072535,-0.724351,0.818,-0.127
464,0,15.433,0.88,1,0.755483,-0.078498,-0.650449,0.674706,-0.045880,-0.736659,0.801,-0.089
465,0,15.467,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
466,0,15.500,0.88,1,0.744301,-0.013918,-0.667699,0.666688,0.006133,-0.745312,0.785,-0.006
467,0,15.533,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
468,0,15.567,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
469,0,15.600,0.77,1,0.735242,0.030085,-0.677136,0.651814,0.041161,-0.757261,0.769,0.050
470,0,15.633,0.77,1,0.726209,0.028283,-0.686891,0.647028,0.037377,-0.761549,0.759,0.045
471,0,15.667,0.77,1,0.724811,0.012023,-0.688843,0.647356,0.021706,-0.761878,0.758,0.023
472,0,15.700,0.88,1,0.723878,0.002648,-0.689923,0.643031,0.011729,-0.765750,0.754,0.010
473,0,15.733,0.88,1,0.723195,-0.001898,-0.690641,0.635648,0.009032,-0.771926,0.749,0.005
474,0,15.767,0.77,1,0.737242,-0.000935,-0.675629,0.655693,0.007514,-0.754990,0.772,0.005
475,0,15.800,0.88,1,0.742168,0.015643,-0.670032,0.661453,0.024692,-0.749580,0.780,0.028
476,0,15.833,0.77,1,0.756687,0.017748,-0.653537,0.676708,0.025773,-0.735801,0.801,0.031
477,0,15.867,0.88,1,0.775049,0.020536,-0.631567,0.699639,0.026264,-0.714014,0.831,0.035
478,0,15.900,0.88,1,0.787178,0.023109,-0.616293,0.717023,0.027027,-0.696526,0.853,0.038
479,0,15.933,0.88,1,0.728271,0.010145,-0.685214,0.633212,0.022480,-0.773652,0.751,0.022
480,0,15.967,0.88,1,0.757393,0.004679,-0.652943,0.673825,0.014123,-0.738756,0.799,0.014
481,0,16.000,0.88,1,0.781119,0.007932,-0.624332,0.701940,0.017852,-0.712013,0.837,0.019
482,0,16.033,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
483,0,16.067,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
484,0,16.100,0.77,1,0.803207,0.049895,-0.593607,0.736817,0.051615,-0.674119,0.882,0.080
485,0,16.133,0.77,1,0.800996,0.067311,-0.594874,0.733864,0.070351,-0.675644,0.879,0.108
486,0,16.167,0.77,1,0.799151,0.076721,-0.596214,0.724651,0.082316,-0.684182,0.872,0.124
487,0,16.200,0.77,1,0.797711,0.083269,-0.597264,0.728363,0.088436,-0.679461,0.874,0.134
488,0,16.233,0.77,1,0.794710,0.103309,-0.598133,0.722891,0.110078,-0.682137,0.870,0.165
489,0,16.267,0.88,1,0.791134,0.116365,-0.600471,0.712244,0.123638,-0.690957,0.861,0.184
490,0,16.300,0.88,1,0.785632,0.126844,-0.605552,0.710725,0.133864,-0.690616,0.857,0.198
491,0,16.333,0.88,1,0.776521,0.135108,-0.615436,0.697864,0.141230,-0.702168,0.841,0.207
492,0,16.367,0.88,1,0.769229,0.141468,-0.623116,0.688291,0.148162,-0.710143,0.830,0.214
493,0,16.400,0.88,1,0.766893,0.146968,-0.624721,0.685852,0.153441,-0.711381,0.827,0.221
494,0,16.433,0.88,1,0.764412,0.147068,-0.627731,0.684623,0.154833,-0.712263,0.824,0.222
495,0,16.467,0.88,1,0.768270,0.142086,-0.624158,0.686293,0.149942,-0.711702,0.828,0.215
496,0,16.500,0.88,1,0.768160,0.143046,-0.624074,0.687863,0.150841,-0.709994,0.829,0.217
497,0,16.533,0.88,1,0.768296,0.152178,-0.621741,0.689910,0.160655,-0.705843,0.832,0.231
498,0,16.567,0.88,1,0.764961,0.141320,-0.628382,0.684251,0.148654,-0.713934,0.824,0.213
499,0,16.600,0.88,1,0.764191,0.141363,-0.629308,0.685299,0.149023,-0.712851,0.824,0.213
500,0,16.633,0.88,1,0.758474,0.139696,-0.636556,0.678723,0.147398,-0.719451,0.814,0.209
501,0,16.667,0.88,1,0.755476,0.119864,-0.644119,0.675507,0.123736,-0.726898,0.807,0.176
502,0,16.700,0.88,1,0.751610,0.108114,-0.650687,0.677835,0.107407,-0.727326,0.804,0.155
503,0,16.733,0.88,1,0.759682,0.094769,-0.643353,0.685787,0.092575,-0.721890,0.814,0.136
504,0,16.767,0.88,1,0.745005,0.068416,-0.663541,0.671103,0.062592,-0.738718,0.790,0.093
505,0,16.800,0.88,1,0.734692,0.058024,-0.675915,0.653889,0.055816,-0.754529,0.771,0.079
506,0,16.833,0.88,1,0.717585,0.046831,-0.694895,0.624076,0.050213,-0.779749,0.738,0.066
507,0,16.867,0.93,1,0.717840,0.032789,-0.695436,0.620116,0.036122,-0.783678,0.735,0.047
508,0,16.900,0.93,1,0.710465,0.022718,-0.703366,0.609651,0.028484,-0.792158,0.723,0.034
509,0,16.933,0.93,1,0.707804,0.016922,-0.706206,0.604450,0.022258,-0.796332,0.718,0.026
510,0,16.967,0.93,1,0.711955,-0.008577,-0.702173,0.612103,-0.007364,-0.790744,0.726,-0.011
511,0,17.000,0.93,1,0.708599,-0.011861,-0.705512,0.607299,-0.009683,-0.794414,0.720,-0.014
512,0,17.033,0.93,1,0.681989,-0.013278,-0.731242,0.581084,-0.013715,-0.813728,0.685,-0.017
